first_name,last_name,researcher_type_str,hash_funct,research_interest,email_id,project_working_on,department
Alina,Martinez,Student,-863853319778176928,machine_learning,alina_martinez@illinois.edu,374,MATH
Alina,Perez,Grad_Student,860552236228651300,econometrics,alina_perez@illinois.edu,118,ME
Alina,Patel,Professor,1759084428751353500,architectures,alina_patel@illinois.edu,755,ECON
Alina,Brown,Student,-8923384762936628508,cloud_computing,alina_brown@illinois.edu,573,ECON
Alina,Davis,Student,-4184377711925187611,econometrics,alina_davis@illinois.edu,493,PHYS
Alina,Gurnani,Grad_Student,1431057050446868533,embedded_systems,alina_gurnani@illinois.edu,912,ME
Alina,Thomas,Professor,4329927682584635128,high_performance_computing,alina_thomas@illinois.edu,342,PHYS
Priyanka,Allen,Student,3157180757301805776,graph_theory,priyanka_allen@illinois.edu,542,CS
Priyanka,Garcia,Grad_Student,-8931754768012374246,human_computer_interaction,priyanka_garcia@illinois.edu,490,ECE
Priyanka,White,Student,-2627534555558436803,architectures,priyanka_white@illinois.edu,767,PHYS
Priyanka,MacDonald,Grad_Student,1506396063801488237,graph_theory,priyanka_macdonald@illinois.edu,208,PHYS
Priyanka,Khan,Student,3172501280849840791,data_mining,priyanka_khan@illinois.edu,117,MATH
Priyanka,Moore,Student,194552239436575724,compiler_optimization,priyanka_moore@illinois.edu,693,ME
Priyanka,Clark,Professor,-4203901413007744002,artificial_intelligence,priyanka_clark@illinois.edu,661,ECON
Priyanka,Lopez,Professor,6197763377793382284,data_mining,priyanka_lopez@illinois.edu,815,ECE
Priyanka,Lee,Student,7428489854804912313,distributed_systems,priyanka_lee@illinois.edu,443,PHYS
Priyanka,Anderson,Grad_Student,-1995415200119794921,compiler_optimization,priyanka_anderson@illinois.edu,776,STAT
Priyanka,Sanchez,Student,-8482603068011622606,econometrics,priyanka_sanchez@illinois.edu,110,STAT
Priyanka,Shah,Student,-431554024498318124,bioinformatics,priyanka_shah@illinois.edu,875,PHYS
Priyanka,Ramirez,Professor,-7627106677803644535,architectures,priyanka_ramirez@illinois.edu,139,ECON
Priyanka,Jackson,Student,-3168311103263978570,artificial_intelligence,priyanka_jackson@illinois.edu,429,CS
Priyanka,Tremblay,Professor,1126216953570583580,compiler_optimization,priyanka_tremblay@illinois.edu,539,CS
Priyanka,Nguyen,Grad_Student,6496411340824454251,compiler_optimization,priyanka_nguyen@illinois.edu,980,ECE
Priyanka,Jones,Grad_Student,-2295792953962661730,distributed_systems,priyanka_jones@illinois.edu,853,PHYS
Priyanka,Miller,Student,8674371403690756158,distributed_systems,priyanka_miller@illinois.edu,332,CS
Priyanka,Martin,Professor,-3092524151716856091,data_mining,priyanka_martin@illinois.edu,397,MATH
Priyanka,Young,Student,-196263653426298169,compiler_optimization,priyanka_young@illinois.edu,527,PHYS
Priyanka,Thompson,Student,7294627311681911275,graphics,priyanka_thompson@illinois.edu,823,ECON
Priyanka,Williams,Professor,-3116693036119292421,natural_language_processing,priyanka_williams@illinois.edu,990,STAT
Priyanka,Harris,Grad_Student,-6023288082472783434,graph_theory,priyanka_harris@illinois.edu,903,CS
Priyanka,Walker,Student,1958893091913345067,graph_theory,priyanka_walker@illinois.edu,710,MATH
Priyanka,Leblanc,Grad_Student,-1061935160172210580,distributed_systems,priyanka_leblanc@illinois.edu,729,ME
Priyanka,Wright,Student,-1629936457187556542,compiler_optimization,priyanka_wright@illinois.edu,832,ECON
Priyanka,Scott,Student,-1475292633623321493,machine_learning,priyanka_scott@illinois.edu,486,ECON
Priyanka,Gonzalez,Student,7368656048002601008,high_performance_computing,priyanka_gonzalez@illinois.edu,524,ME
Priyanka,Wilson,Grad_Student,3524298956255005533,natural_language_processing,priyanka_wilson@illinois.edu,316,PHYS
Priyanka,Smith,Professor,-2866516337322978190,embedded_systems,priyanka_smith@illinois.edu,991,ECE
Priyanka,Rodriguez,Student,-3706400090404063198,machine_learning,priyanka_rodriguez@illinois.edu,558,ME
Priyanka,Johnson,Grad_Student,-6745479150428531646,architectures,priyanka_johnson@illinois.edu,214,ME
Priyanka,Zhou,Student,-7004609943310031237,high_performance_computing,priyanka_zhou@illinois.edu,918,CS
Priyanka,Taylor,Student,-7625771229035050365,high_performance_computing,priyanka_taylor@illinois.edu,156,STAT
Priyanka,Yang,Student,4174123377958818294,embedded_systems,priyanka_yang@illinois.edu,586,ME
Priyanka,Wang,Professor,-3728176665164192828,graph_theory,priyanka_wang@illinois.edu,775,ECE
Priyanka,Lewis,Professor,3202130634470304139,embedded_systems,priyanka_lewis@illinois.edu,187,STAT
Priyanka,Li,Grad_Student,223944180532878763,natural_language_processing,priyanka_li@illinois.edu,242,ECON
Priyanka,Robinson,Professor,4848045457595619314,compiler_optimization,priyanka_robinson@illinois.edu,641,MATH
Priyanka,Kapoor,Grad_Student,593736801537387157,security,priyanka_kapoor@illinois.edu,577,ECON
Priyanka,Hernandez,Grad_Student,7354014377940716411,graph_theory,priyanka_hernandez@illinois.edu,563,ME
Priyanka,King,Grad_Student,21780831884532846,distributed_systems,priyanka_king@illinois.edu,68,MATH
Priyanka,Martinez,Professor,1437632140988767623,cloud_computing,priyanka_martinez@illinois.edu,521,PHYS
Priyanka,Perez,Grad_Student,-3730240365948475737,econometrics,priyanka_perez@illinois.edu,193,ECE
Priyanka,Patel,Grad_Student,-5003645240194027902,high_performance_computing,priyanka_patel@illinois.edu,70,CS
Priyanka,Brown,Student,-3740305827517405906,machine_learning,priyanka_brown@illinois.edu,99,ME
Priyanka,Davis,Grad_Student,-2019823291051501219,bioinformatics,priyanka_davis@illinois.edu,954,PHYS
Priyanka,Gurnani,Student,6589614204617132618,data_mining,priyanka_gurnani@illinois.edu,46,CS
Priyanka,Thomas,Professor,-4761446118618887258,bioinformatics,priyanka_thomas@illinois.edu,671,STAT
AuroraElaine,Allen,Student,2300112242357751793,graph_theory,auroraelaine_allen@illinois.edu,904,ECON
AuroraElaine,Garcia,Grad_Student,-8072144988574448747,data_mining,auroraelaine_garcia@illinois.edu,589,ECE
AuroraElaine,White,Grad_Student,4447238133248929822,data_mining,auroraelaine_white@illinois.edu,517,PHYS
AuroraElaine,MacDonald,Professor,103066420457406294,bioinformatics,auroraelaine_macdonald@illinois.edu,51,PHYS
AuroraElaine,Khan,Professor,-5364654657374580595,human_computer_interaction,auroraelaine_khan@illinois.edu,878,ME
AuroraElaine,Moore,Student,8734566938616362467,machine_learning,auroraelaine_moore@illinois.edu,221,STAT
AuroraElaine,Clark,Grad_Student,8647567302063198952,cloud_computing,auroraelaine_clark@illinois.edu,569,ME
AuroraElaine,Lopez,Grad_Student,-7204219175250855779,compiler_optimization,auroraelaine_lopez@illinois.edu,968,PHYS
AuroraElaine,Lee,Professor,-8832881414952784458,compiler_optimization,auroraelaine_lee@illinois.edu,841,ME
AuroraElaine,Anderson,Professor,-582612908947335031,security,auroraelaine_anderson@illinois.edu,565,MATH
AuroraElaine,Sanchez,Student,-4975648439468321855,compiler_optimization,auroraelaine_sanchez@illinois.edu,418,STAT
AuroraElaine,Shah,Professor,3841071864285288080,natural_language_processing,auroraelaine_shah@illinois.edu,338,ECON
AuroraElaine,Ramirez,Student,7057658090187593376,bioinformatics,auroraelaine_ramirez@illinois.edu,992,ME
AuroraElaine,Jackson,Student,-6747435153431465526,bioinformatics,auroraelaine_jackson@illinois.edu,328,CS
AuroraElaine,Tremblay,Grad_Student,-7453695405249912445,architectures,auroraelaine_tremblay@illinois.edu,914,MATH
AuroraElaine,Nguyen,Professor,3107293631984573642,graphics,auroraelaine_nguyen@illinois.edu,592,STAT
AuroraElaine,Jones,Grad_Student,4563102886505622106,artificial_intelligence,auroraelaine_jones@illinois.edu,203,STAT
AuroraElaine,Miller,Grad_Student,4168930419239451632,artificial_intelligence,auroraelaine_miller@illinois.edu,206,PHYS
AuroraElaine,Martin,Professor,3538059413121400946,graph_theory,auroraelaine_martin@illinois.edu,487,ECE
AuroraElaine,Young,Professor,-7719023411252399705,architectures,auroraelaine_young@illinois.edu,548,ECON
AuroraElaine,Thompson,Student,2215081088218002836,econometrics,auroraelaine_thompson@illinois.edu,206,PHYS
AuroraElaine,Williams,Grad_Student,4385215839732401577,embedded_systems,auroraelaine_williams@illinois.edu,429,ME
AuroraElaine,Harris,Professor,-7868526199949978691,compiler_optimization,auroraelaine_harris@illinois.edu,879,MATH
AuroraElaine,Walker,Professor,-6802367666667954558,distributed_systems,auroraelaine_walker@illinois.edu,368,MATH
AuroraElaine,Leblanc,Student,7528682376470116826,high_performance_computing,auroraelaine_leblanc@illinois.edu,382,MATH
AuroraElaine,Wright,Grad_Student,3680638785731592842,econometrics,auroraelaine_wright@illinois.edu,87,CS
AuroraElaine,Scott,Grad_Student,-4357224808122114035,data_mining,auroraelaine_scott@illinois.edu,591,ME
AuroraElaine,Gonzalez,Professor,-4260111483710552416,cloud_computing,auroraelaine_gonzalez@illinois.edu,545,MATH
AuroraElaine,Wilson,Student,-2569374110542924894,bioinformatics,auroraelaine_wilson@illinois.edu,241,ECE
AuroraElaine,Smith,Grad_Student,5424497667050124390,data_mining,auroraelaine_smith@illinois.edu,942,MATH
AuroraElaine,Rodriguez,Grad_Student,4081671621155034154,graphics,auroraelaine_rodriguez@illinois.edu,801,ECON
AuroraElaine,Johnson,Grad_Student,-6995483071462991274,architectures,auroraelaine_johnson@illinois.edu,646,PHYS
AuroraElaine,Zhou,Professor,2620058856487081687,econometrics,auroraelaine_zhou@illinois.edu,326,PHYS
AuroraElaine,Taylor,Professor,-1848978635511698807,graph_theory,auroraelaine_taylor@illinois.edu,744,ECON
AuroraElaine,Yang,Professor,-7935596205597996597,bioinformatics,auroraelaine_yang@illinois.edu,173,ECON
AuroraElaine,Wang,Professor,-9074163051551210801,high_performance_computing,auroraelaine_wang@illinois.edu,901,ME
AuroraElaine,Lewis,Professor,1317988830129552350,graphics,auroraelaine_lewis@illinois.edu,608,CS
AuroraElaine,Li,Professor,-6249102005012802100,cloud_computing,auroraelaine_li@illinois.edu,223,ME
AuroraElaine,Robinson,Grad_Student,-2949671024819889613,architectures,auroraelaine_robinson@illinois.edu,469,CS
AuroraElaine,Kapoor,Student,2902775799919647585,natural_language_processing,auroraelaine_kapoor@illinois.edu,714,STAT
AuroraElaine,Hernandez,Grad_Student,-7695619461530282611,embedded_systems,auroraelaine_hernandez@illinois.edu,814,ME
AuroraElaine,King,Grad_Student,-6983173035129386542,security,auroraelaine_king@illinois.edu,208,ME
AuroraElaine,Martinez,Professor,-4607171983675341922,high_performance_computing,auroraelaine_martinez@illinois.edu,635,MATH
AuroraElaine,Perez,Student,-5555730248030667682,graph_theory,auroraelaine_perez@illinois.edu,394,STAT
AuroraElaine,Patel,Student,6814585878511854061,compiler_optimization,auroraelaine_patel@illinois.edu,524,MATH
AuroraElaine,Brown,Student,6789643572357630700,graphics,auroraelaine_brown@illinois.edu,210,CS
AuroraElaine,Davis,Student,3682277694278420194,machine_learning,auroraelaine_davis@illinois.edu,875,MATH
AuroraElaine,Gurnani,Student,6385955246605051150,graphics,auroraelaine_gurnani@illinois.edu,141,ECON
AuroraElaine,Thomas,Student,966106462287358545,bioinformatics,auroraelaine_thomas@illinois.edu,772,PHYS
Arjun,Allen,Professor,-524350974606677227,cloud_computing,arjun_allen@illinois.edu,451,MATH
Arjun,Garcia,Grad_Student,-3409310252395375084,data_mining,arjun_garcia@illinois.edu,895,CS
Arjun,White,Professor,6380157449542071292,embedded_systems,arjun_white@illinois.edu,678,PHYS
Arjun,MacDonald,Grad_Student,-6583896591178488079,econometrics,arjun_macdonald@illinois.edu,241,PHYS
Arjun,Khan,Professor,2447646692123315293,architectures,arjun_khan@illinois.edu,563,PHYS
Arjun,Moore,Professor,6764744402013833647,graphics,arjun_moore@illinois.edu,990,ME
Arjun,Clark,Student,-2985191080623641012,artificial_intelligence,arjun_clark@illinois.edu,152,CS
Arjun,Lopez,Student,3490993389580879603,graphics,arjun_lopez@illinois.edu,46,STAT
Arjun,Lee,Student,-2677520503968389113,natural_language_processing,arjun_lee@illinois.edu,673,CS
Arjun,Anderson,Professor,5323980397836841700,econometrics,arjun_anderson@illinois.edu,295,ECON
Arjun,Sanchez,Grad_Student,2351422922022164420,high_performance_computing,arjun_sanchez@illinois.edu,798,ECE
Arjun,Shah,Professor,-3564867176504173471,embedded_systems,arjun_shah@illinois.edu,662,STAT
Arjun,Ramirez,Professor,5852034745454510059,natural_language_processing,arjun_ramirez@illinois.edu,597,CS
Arjun,Jackson,Student,6312857484511533499,compiler_optimization,arjun_jackson@illinois.edu,937,STAT
Arjun,Tremblay,Grad_Student,-7418099670926526381,high_performance_computing,arjun_tremblay@illinois.edu,850,STAT
Arjun,Nguyen,Professor,-6572473875193895902,human_computer_interaction,arjun_nguyen@illinois.edu,515,MATH
Arjun,Jones,Professor,423242989785970523,high_performance_computing,arjun_jones@illinois.edu,871,ECE
Arjun,Miller,Student,-6810864117981784692,distributed_systems,arjun_miller@illinois.edu,395,ECE
Arjun,Martin,Grad_Student,-9205377157159189155,natural_language_processing,arjun_martin@illinois.edu,9,MATH
Arjun,Young,Student,3979115292229657186,embedded_systems,arjun_young@illinois.edu,275,MATH
Arjun,Thompson,Grad_Student,5917849018394223382,natural_language_processing,arjun_thompson@illinois.edu,983,STAT
Arjun,Williams,Professor,5151125754542901282,econometrics,arjun_williams@illinois.edu,640,STAT
Arjun,Harris,Professor,3058039313103578805,machine_learning,arjun_harris@illinois.edu,970,MATH
Arjun,Walker,Professor,-6120804697589203282,data_mining,arjun_walker@illinois.edu,214,ECE
Arjun,Leblanc,Grad_Student,-1079817435088641433,human_computer_interaction,arjun_leblanc@illinois.edu,131,STAT
Arjun,Wright,Grad_Student,-7917153597959582610,cloud_computing,arjun_wright@illinois.edu,329,MATH
Arjun,Scott,Student,8583483965083326010,graph_theory,arjun_scott@illinois.edu,717,ME
Arjun,Gonzalez,Professor,3679674320471704465,natural_language_processing,arjun_gonzalez@illinois.edu,938,ECON
Arjun,Wilson,Grad_Student,5598232138832431524,econometrics,arjun_wilson@illinois.edu,941,ME
Arjun,Smith,Professor,-1894685545822588955,graph_theory,arjun_smith@illinois.edu,388,MATH
Arjun,Rodriguez,Professor,-5411416333982234740,artificial_intelligence,arjun_rodriguez@illinois.edu,539,ECON
Arjun,Johnson,Student,2597487248933896271,embedded_systems,arjun_johnson@illinois.edu,832,CS
Arjun,Zhou,Professor,-3931378777391960158,data_mining,arjun_zhou@illinois.edu,169,STAT
Arjun,Taylor,Professor,-7390159824350192695,architectures,arjun_taylor@illinois.edu,34,PHYS
Arjun,Yang,Professor,-2154670324305768943,security,arjun_yang@illinois.edu,592,MATH
Arjun,Wang,Student,1511799892489980371,bioinformatics,arjun_wang@illinois.edu,27,CS
Arjun,Lewis,Grad_Student,4300816986310875274,bioinformatics,arjun_lewis@illinois.edu,971,ECE
Arjun,Li,Grad_Student,3191366669649331782,cloud_computing,arjun_li@illinois.edu,564,ME
Arjun,Robinson,Student,-1689689935126647796,human_computer_interaction,arjun_robinson@illinois.edu,805,MATH
Arjun,Kapoor,Grad_Student,-3475916285209737114,compiler_optimization,arjun_kapoor@illinois.edu,581,ECE
Arjun,Hernandez,Professor,-7712276355097568443,cloud_computing,arjun_hernandez@illinois.edu,191,ECON
Arjun,King,Student,-1913881587177320298,bioinformatics,arjun_king@illinois.edu,592,STAT
Arjun,Martinez,Grad_Student,650967403618770456,security,arjun_martinez@illinois.edu,291,ECON
Arjun,Perez,Professor,-6630779229123882657,cloud_computing,arjun_perez@illinois.edu,980,STAT
Arjun,Patel,Grad_Student,2601193172533053178,architectures,arjun_patel@illinois.edu,679,CS
Arjun,Brown,Professor,-251309957563316996,embedded_systems,arjun_brown@illinois.edu,210,ME
Arjun,Davis,Student,-3540828997506172027,architectures,arjun_davis@illinois.edu,8,ECE
Arjun,Gurnani,Student,-6284308695301781998,natural_language_processing,arjun_gurnani@illinois.edu,962,ECON
Arjun,Thomas,Student,645193957305116359,embedded_systems,arjun_thomas@illinois.edu,910,ECON
Olivia,Allen,Grad_Student,-3500747987694702626,bioinformatics,olivia_allen@illinois.edu,128,STAT
Olivia,Garcia,Grad_Student,7252080666048888494,graphics,olivia_garcia@illinois.edu,309,ME
Olivia,White,Grad_Student,8008965060256725458,machine_learning,olivia_white@illinois.edu,286,ME
Olivia,MacDonald,Grad_Student,5417733485711483760,distributed_systems,olivia_macdonald@illinois.edu,826,ECON
Olivia,Khan,Grad_Student,-4581635006421450248,data_mining,olivia_khan@illinois.edu,923,PHYS
Olivia,Moore,Professor,3751217069619918612,data_mining,olivia_moore@illinois.edu,498,STAT
Olivia,Clark,Student,-7770693983438488805,natural_language_processing,olivia_clark@illinois.edu,367,CS
Olivia,Lopez,Professor,697217820866565790,architectures,olivia_lopez@illinois.edu,154,ME
Olivia,Lee,Student,7966291292653151839,architectures,olivia_lee@illinois.edu,879,ECON
Olivia,Anderson,Grad_Student,-5568328530776820518,graph_theory,olivia_anderson@illinois.edu,542,PHYS
Olivia,Sanchez,Grad_Student,8945411135970509052,distributed_systems,olivia_sanchez@illinois.edu,868,ME
Olivia,Shah,Student,-4070687029273605730,compiler_optimization,olivia_shah@illinois.edu,39,STAT
Olivia,Ramirez,Grad_Student,-8146578612030177149,graphics,olivia_ramirez@illinois.edu,378,PHYS
Olivia,Jackson,Professor,7763691545501542942,compiler_optimization,olivia_jackson@illinois.edu,742,STAT
Olivia,Tremblay,Student,-496625909327703267,embedded_systems,olivia_tremblay@illinois.edu,959,ECON
Olivia,Nguyen,Professor,4133564143062584212,security,olivia_nguyen@illinois.edu,634,ME
Olivia,Jones,Grad_Student,-6095743334477816037,artificial_intelligence,olivia_jones@illinois.edu,34,ECE
Olivia,Miller,Grad_Student,5811913265869052634,graphics,olivia_miller@illinois.edu,798,CS
Olivia,Martin,Student,-9144977014229965785,natural_language_processing,olivia_martin@illinois.edu,322,ECE
